Cluster,Subcluster,Qualifier,Seed Keyword,Keyword,Intent,Funnel Stage,Search Volume,Keyword Difficulty,CPC,SERP Features,Source,Current Position,Ranking URL,GSC Impressions,GSC Clicks,GSC Position,Notes,Page Type,Page Theme Source
Service Solutions,Publication Printing,,publication printing,printing publications,commercial,MOFU,50.0,53.0,3.6,"Local pack, Sitelinks, Video, People also ask, Related searches",SEMrush;GSC Query,8.0,https://omnipress.com/publications/publication-printing/,1406.0,0.0,35.89,GSC high impressions page2+; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,,publication printing,printed publications,commercial,MOFU,50.0,47.0,4.96,"Knowledge panel, Image pack, Sitelinks, Video, Video Carousel, Related searches, AI overview",SEMrush;GSC Query,14.0,https://omnipress.com/publications/publication-printing/,327.0,0.0,14.21,High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,,publication printing,best print on demand journals,commercial,MOFU,50.0,10.0,1.82,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",SEMrush,29.0,https://omnipress.com/publications/publication-printing/,,,,High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,,publication printing,publications printing,commercial,MOFU,40.0,57.0,4.51,"Local pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",SEMrush;GSC Query,4.0,https://omnipress.com/publications/publication-printing/,700.0,0.0,28.14,GSC high impressions page2+; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,,publication printing,printing and publishing mailing list,commercial,MOFU,30.0,0.0,6.75,"Video, Video Carousel, AI overview",SEMrush,60.0,https://omnipress.com/publications/publication-printing/,,,,High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,,publication printing,where to print journals,commercial,MOFU,30.0,22.0,1.72,"Local pack, Sitelinks, Video, People also ask, Related searches, AI overview",SEMrush,47.0,https://omnipress.com/publications/publication-printing/,,,,High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,,publication printing,printing publishing,commercial,MOFU,30.0,85.0,5.15,"Local pack, Sitelinks, Video, Image, Ads bottom, Related searches",SEMrush,73.0,https://omnipress.com/publications/publication-printing/,,,,High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,,publication printing,how to get a journal printed,informational,TOFU,30.0,16.0,1.39,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",SEMrush,72.0,https://omnipress.com/publications/publication-printing/,,,,High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,,publication printing,publication printing,commercial,MOFU,,,,,Seed,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,services,publication and journal printing services,publication and journal printing services,commercial,MOFU,,,,,Seed,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,,publication & journal printing,publication & journal printing,commercial,MOFU,,,,,Seed,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,software,publication printing,publication printing software,commercial,MOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,platform,publication printing,publication printing platform,commercial,MOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,system,publication printing,publication printing system,commercial,MOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,app,publication printing,publication printing app,commercial,MOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,services,publication printing,publication printing services,commercial,MOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,pricing,publication printing,publication printing pricing,transactional,BOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,demo,publication printing,publication printing demo,transactional,BOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,request quote + quote,publication printing,publication printing request quote,transactional,BOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,software + services,publication and journal printing services,publication and journal printing services software,commercial,MOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,platform + services,publication and journal printing services,publication and journal printing services platform,commercial,MOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,system + services,publication and journal printing services,publication and journal printing services system,commercial,MOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,app + services,publication and journal printing services,publication and journal printing services app,commercial,MOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,pricing + services,publication and journal printing services,publication and journal printing services pricing,transactional,BOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,demo + services,publication and journal printing services,publication and journal printing services demo,transactional,BOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,request quote + quote,publication and journal printing services,publication and journal printing services request quote,transactional,BOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,software,publication & journal printing,publication & journal printing software,commercial,MOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,platform,publication & journal printing,publication & journal printing platform,commercial,MOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,system,publication & journal printing,publication & journal printing system,commercial,MOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,app,publication & journal printing,publication & journal printing app,commercial,MOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,services,publication & journal printing,publication & journal printing services,commercial,MOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,pricing,publication & journal printing,publication & journal printing pricing,transactional,BOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,demo,publication & journal printing,publication & journal printing demo,transactional,BOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Publication Printing,request quote + quote,publication & journal printing,publication & journal printing request quote,transactional,BOFU,,,,,Expansion,,https://omnipress.com/publications/publication-printing/,,,,Needs metric pull; High page opportunity,SERVICE,All.csv
Service Solutions,Training Fulfillment,,training fulfillment,omnipress madison,navigational,BOFU,260.0,22.0,3.09,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",SEMrush,14.0,https://omnipress.com/training/fulfillment/,,,,High page opportunity,SERVICE,All.csv
Service Solutions,Training Fulfillment,,training fulfillment,omnipress madison,navigational,BOFU,260.0,22.0,3.09,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",SEMrush,10.0,https://omnipress.com/training/fulfillment/,,,,High page opportunity,SERVICE,All.csv
Service Solutions,Training Fulfillment,services,training fulfillment,printing and fulfillment services,commercial,MOFU,170.0,27.0,7.19,"Local pack, Sitelinks, Video, Video Carousel, Related searches, AI overview",SEMrush;GSC Query,68.0,https://omnipress.com/training/fulfillment/,1054.0,0.0,44.03,GSC high impressions page2+; High page opportunity,SERVICE,All.csv
Service Solutions,Training Fulfillment,,training fulfillment,omni press,navigational,BOFU,110.0,45.0,2.3,"Knowledge panel, Sitelinks, Video, Video Carousel, People also ask, Related searches",SEMrush;GSC Query,4.0,https://omnipress.com/training/fulfillment/,1869.0,276.0,2.0,High page opportunity,SERVICE,All.csv
Service Solutions,Training Fulfillment,,training fulfillment,education kit fulfillment,commercial,MOFU,110.0,1.0,0.0,"Sitelinks, Video, People also ask, AI overview",SEMrush;GSC Query,4.0,https://omnipress.com/training/fulfillment/,213.0,0.0,9.5,High page opportunity,SERVICE,All.csv
Service Solutions,Training Fulfillment,,training fulfillment,educational print fulfillment new york city,commercial,MOFU,70.0,2.0,0.0,"Local pack, Sitelinks, Video, Related searches",SEMrush;GSC Query,9.0,https://omnipress.com/training/fulfillment/,476.0,0.0,7.69,High page opportunity,SERVICE,All.csv
